fiindex,fi_opcode,crash,benign,SDC
1289,load,0.0,0.6666666666666666,0.33333333333333337
1290,getelementptr,0.6666666666666666,0.1,0.2333333333333334
1291,load,0.06666666666666667,0.7,0.2333333333333334
1292,getelementptr,0.8,0.13333333333333333,0.06666666666666665
1293,load,0.0,0.8,0.19999999999999996
1294,getelementptr,0.7666666666666667,0.16666666666666666,0.06666666666666665
1295,load,0.0,0.7333333333333333,0.2666666666666667
1296,getelementptr,0.5666666666666667,0.26666666666666666,0.16666666666666674
1297,load,0.0,0.7666666666666667,0.23333333333333328
1298,getelementptr,0.6666666666666666,0.06666666666666667,0.2666666666666667
1299,load,0.0,0.8,0.19999999999999996
1300,getelementptr,0.6666666666666666,0.16666666666666666,0.16666666666666674
1301,load,0.0,0.5666666666666667,0.43333333333333335
1302,getelementptr,0.8333333333333334,0.06666666666666667,0.09999999999999998
1303,load,0.0,0.6333333333333333,0.3666666666666667
1304,getelementptr,0.6666666666666666,0.06666666666666667,0.2666666666666667
1305,load,0.0,0.6333333333333333,0.3666666666666667
1307,load,0.0,0.8333333333333334,0.16666666666666663
1308,load,0.0,0.8,0.19999999999999996
1309,load,0.0,0.9,0.09999999999999998
1310,load,0.03333333333333333,0.8666666666666667,0.09999999999999998
1311,load,0.0,0.8666666666666667,0.1333333333333333
1312,getelementptr,0.6333333333333333,0.16666666666666666,0.20000000000000007
1313,load,0.0,0.7666666666666667,0.23333333333333328
1314,load,0.0,0.8666666666666667,0.1333333333333333
1315,load,0.0,0.5666666666666667,0.43333333333333335
1316,load,0.03333333333333333,0.7666666666666667,0.19999999999999996
1317,load,0.0,0.7666666666666667,0.23333333333333328
1318,load,0.0,0.7666666666666667,0.23333333333333328
1319,getelementptr,0.6333333333333333,0.13333333333333333,0.2333333333333334
1320,load,0.0,0.7,0.30000000000000004
1321,load,0.0,0.6,0.4
1322,load,0.0,0.6666666666666666,0.33333333333333337
1323,load,0.0,0.8666666666666667,0.1333333333333333
1324,load,0.0,0.7666666666666667,0.23333333333333328
1325,load,0.0,0.7,0.30000000000000004
1326,getelementptr,0.7666666666666667,0.06666666666666667,0.16666666666666663
1327,load,0.0,0.7,0.30000000000000004
1328,getelementptr,0.8,0.06666666666666667,0.1333333333333333
1329,getelementptr,0.7666666666666667,0.1,0.1333333333333333
1330,getelementptr,0.8,0.06666666666666667,0.1333333333333333
1332,load,0.0,0.7666666666666667,0.23333333333333328
1333,load,0.0,0.7333333333333333,0.2666666666666667
1334,load,0.0,0.7666666666666667,0.23333333333333328
1335,load,0.0,0.9333333333333333,0.06666666666666665
1336,load,0.0,0.8,0.19999999999999996
1337,load,0.0,0.6666666666666666,0.33333333333333337
1338,load,0.03333333333333333,0.7333333333333333,0.2333333333333334
1339,load,0.0,0.9,0.09999999999999998
1340,load,0.03333333333333333,0.7333333333333333,0.2333333333333334
1341,load,0.0,0.7,0.30000000000000004
1342,load,0.0,0.6333333333333333,0.3666666666666667
1343,load,0.0,0.7333333333333333,0.2666666666666667
1344,load,0.0,0.8,0.19999999999999996
1345,load,0.0,0.8333333333333334,0.16666666666666663
1346,load,0.0,0.7666666666666667,0.23333333333333328
1347,load,0.0,0.7333333333333333,0.2666666666666667
1348,load,0.0,0.7,0.30000000000000004
1349,load,0.0,0.8,0.19999999999999996
1350,getelementptr,0.8,0.06666666666666667,0.1333333333333333
1351,getelementptr,0.8,0.1,0.09999999999999998
1352,getelementptr,0.7333333333333333,0.16666666666666666,0.10000000000000009
1354,load,0.0,0.7333333333333333,0.2666666666666667
1355,load,0.0,0.7666666666666667,0.23333333333333328
1356,load,0.0,0.9,0.09999999999999998
1357,load,0.0,0.7,0.30000000000000004
1358,load,0.03333333333333333,0.6333333333333333,0.33333333333333337
1359,load,0.0,0.8666666666666667,0.1333333333333333
1360,load,0.0,0.7333333333333333,0.2666666666666667
1361,load,0.0,0.7666666666666667,0.23333333333333328
1362,load,0.0,0.7666666666666667,0.23333333333333328
1363,load,0.0,0.7,0.30000000000000004
1364,load,0.0,0.7333333333333333,0.2666666666666667
1365,load,0.0,0.8333333333333334,0.16666666666666663
1366,load,0.0,0.7333333333333333,0.2666666666666667
1367,load,0.0,0.8333333333333334,0.16666666666666663
1368,load,0.0,0.7,0.30000000000000004
1369,load,0.0,0.8333333333333334,0.16666666666666663
1370,load,0.0,0.8,0.19999999999999996
1371,load,0.0,0.7333333333333333,0.2666666666666667
1372,getelementptr,0.6333333333333333,0.16666666666666666,0.20000000000000007
1373,getelementptr,0.7333333333333333,0.06666666666666667,0.20000000000000007
1374,getelementptr,0.8333333333333334,0.1,0.06666666666666665
1376,load,0.0,0.7666666666666667,0.23333333333333328
1377,load,0.0,0.6,0.4
1378,load,0.0,0.7333333333333333,0.2666666666666667
1379,load,0.0,0.7666666666666667,0.23333333333333328
1380,load,0.0,0.7666666666666667,0.23333333333333328
1381,load,0.0,0.8333333333333334,0.16666666666666663
1382,load,0.0,0.8,0.19999999999999996
1383,load,0.03333333333333333,0.8,0.16666666666666663
1384,load,0.0,0.8666666666666667,0.1333333333333333
1385,load,0.0,0.8666666666666667,0.1333333333333333
1386,load,0.0,0.7333333333333333,0.2666666666666667
1387,load,0.0,0.8333333333333334,0.16666666666666663
1388,load,0.0,0.7666666666666667,0.23333333333333328
1389,load,0.0,0.8333333333333334,0.16666666666666663
1390,load,0.0,0.8,0.19999999999999996
1391,load,0.0,0.6666666666666666,0.33333333333333337
1392,load,0.0,0.7333333333333333,0.2666666666666667
1393,load,0.0,0.8333333333333334,0.16666666666666663
1394,getelementptr,0.8333333333333334,0.03333333333333333,0.1333333333333333
1395,getelementptr,0.9,0.06666666666666667,0.033333333333333326
1396,getelementptr,0.6666666666666666,0.06666666666666667,0.2666666666666667
1398,load,0.03333333333333333,0.8,0.16666666666666663
1399,load,0.0,0.8333333333333334,0.16666666666666663
1400,load,0.0,0.6333333333333333,0.3666666666666667
1401,load,0.0,0.8666666666666667,0.1333333333333333
1402,load,0.0,0.8,0.19999999999999996
1403,load,0.0,0.9,0.09999999999999998
1404,load,0.0,0.8666666666666667,0.1333333333333333
1405,load,0.0,0.8666666666666667,0.1333333333333333
1406,load,0.0,0.8,0.19999999999999996
1407,load,0.0,0.8,0.19999999999999996
1408,load,0.0,0.7,0.30000000000000004
1409,load,0.0,0.7666666666666667,0.23333333333333328
1410,load,0.0,0.6,0.4
1411,load,0.0,0.6666666666666666,0.33333333333333337
1412,load,0.0,0.8,0.19999999999999996
1413,load,0.0,0.6666666666666666,0.33333333333333337
1414,load,0.0,0.7666666666666667,0.23333333333333328
1415,load,0.0,0.7666666666666667,0.23333333333333328
1416,getelementptr,0.7,0.03333333333333333,0.2666666666666667
1417,getelementptr,0.6333333333333333,0.06666666666666667,0.30000000000000004
1418,getelementptr,0.6333333333333333,0.2,0.16666666666666674
1420,load,0.0,0.7,0.30000000000000004
1421,load,0.0,0.7666666666666667,0.23333333333333328
1422,load,0.0,0.7333333333333333,0.2666666666666667
1423,load,0.03333333333333333,0.7333333333333333,0.2333333333333334
1424,load,0.0,0.7,0.30000000000000004
1425,load,0.0,0.7666666666666667,0.23333333333333328
1426,load,0.0,0.8333333333333334,0.16666666666666663
1427,load,0.0,0.8666666666666667,0.1333333333333333
1428,load,0.0,0.7333333333333333,0.2666666666666667
1429,load,0.0,0.8,0.19999999999999996
1430,load,0.0,0.9666666666666667,0.033333333333333326
1431,load,0.0,0.9,0.09999999999999998
1432,load,0.0,0.7666666666666667,0.23333333333333328
1433,load,0.0,0.7666666666666667,0.23333333333333328
1434,load,0.0,0.5,0.5
1435,load,0.0,0.7666666666666667,0.23333333333333328
1436,load,0.0,0.8,0.19999999999999996
1437,load,0.0,0.7,0.30000000000000004
1438,getelementptr,0.7,0.23333333333333334,0.06666666666666665
1439,getelementptr,0.7666666666666667,0.1,0.1333333333333333
1440,getelementptr,0.6666666666666666,0.06666666666666667,0.2666666666666667
1442,load,0.03333333333333333,0.7666666666666667,0.19999999999999996
1443,load,0.0,0.8333333333333334,0.16666666666666663
1444,load,0.0,0.7666666666666667,0.23333333333333328
1445,load,0.0,0.7333333333333333,0.2666666666666667
1446,load,0.0,0.7333333333333333,0.2666666666666667
1447,load,0.0,0.9,0.09999999999999998
1448,load,0.0,0.7,0.30000000000000004
1449,load,0.0,0.8666666666666667,0.1333333333333333
1450,load,0.0,0.7666666666666667,0.23333333333333328
1451,load,0.0,0.7666666666666667,0.23333333333333328
1452,load,0.0,0.7666666666666667,0.23333333333333328
1453,load,0.0,0.7666666666666667,0.23333333333333328
1454,load,0.03333333333333333,0.7,0.2666666666666667
1455,load,0.0,0.7666666666666667,0.23333333333333328
1456,load,0.0,0.9,0.09999999999999998
1457,load,0.0,0.8,0.19999999999999996
1458,load,0.0,0.7666666666666667,0.23333333333333328
1459,load,0.0,0.6666666666666666,0.33333333333333337
1460,getelementptr,0.8,0.16666666666666666,0.033333333333333326
1461,getelementptr,0.8333333333333334,0.03333333333333333,0.1333333333333333
1462,getelementptr,0.8666666666666667,0.1,0.033333333333333326
1465,load,0.0,0.7,0.30000000000000004
1466,load,0.06666666666666667,0.7666666666666667,0.16666666666666663
1467,fmul,0.1,0.7666666666666667,0.13333333333333328
1468,load,0.0,0.8,0.19999999999999996
1469,getelementptr,0.8,0.13333333333333333,0.06666666666666665
1470,load,0.13333333333333333,0.7666666666666667,0.09999999999999995
1471,fmul,0.1,0.6666666666666666,0.23333333333333336
1472,fadd,0.03333333333333333,0.8,0.16666666666666663
1473,load,0.0,0.8,0.19999999999999996
1474,getelementptr,0.6666666666666666,0.1,0.2333333333333334
1475,load,0.06666666666666667,0.7,0.2333333333333334
1476,fmul,0.1,0.8,0.09999999999999995
1477,fadd,0.06666666666666667,0.8666666666666667,0.06666666666666664
1478,load,0.0,0.9666666666666667,0.033333333333333326
1479,getelementptr,0.7,0.2,0.10000000000000009
1480,load,0.0,0.7666666666666667,0.23333333333333328
1481,fmul,0.06666666666666667,0.6,0.33333333333333337
1482,fadd,0.0,0.8,0.19999999999999996
1483,load,0.0,0.8,0.19999999999999996
1484,getelementptr,0.7333333333333333,0.16666666666666666,0.10000000000000009
1485,load,0.0,0.9,0.09999999999999998
1486,fmul,0.0,0.9,0.09999999999999998
1487,fadd,0.0,0.8333333333333334,0.16666666666666663
1488,load,0.03333333333333333,0.8333333333333334,0.1333333333333333
1489,getelementptr,0.8,0.13333333333333333,0.06666666666666665
1490,load,0.03333333333333333,0.7,0.2666666666666667
1491,fmul,0.06666666666666667,0.5666666666666667,0.3666666666666667
1492,fadd,0.06666666666666667,0.7333333333333333,0.20000000000000007
1493,load,0.0,0.9,0.09999999999999998
1494,getelementptr,0.7666666666666667,0.1,0.1333333333333333
1495,load,0.23333333333333334,0.7333333333333333,0.03333333333333338
1496,fmul,0.03333333333333333,0.9,0.06666666666666665
1497,fadd,0.1,0.7666666666666667,0.13333333333333328
1498,load,0.0,0.9,0.09999999999999998
1499,getelementptr,0.6333333333333333,0.13333333333333333,0.2333333333333334
1500,load,0.1,0.8666666666666667,0.0333333333333333
1501,fmul,0.03333333333333333,0.8,0.16666666666666663
1502,fadd,0.0,0.8333333333333334,0.16666666666666663
1503,getelementptr,0.7333333333333333,0.13333333333333333,0.13333333333333341
1504,load,0.0,0.8,0.19999999999999996
1505,fmul,0.03333333333333333,0.8333333333333334,0.1333333333333333
1506,getelementptr,0.7333333333333333,0.03333333333333333,0.2333333333333334
1507,load,0.0,0.9,0.09999999999999998
1508,fmul,0.1,0.7333333333333333,0.1666666666666667
1509,fadd,0.13333333333333333,0.6,0.2666666666666667
1510,getelementptr,0.7333333333333333,0.06666666666666667,0.20000000000000007
1511,load,0.0,0.7666666666666667,0.23333333333333328
1512,fmul,0.1,0.7333333333333333,0.1666666666666667
1513,fadd,0.06666666666666667,0.7333333333333333,0.20000000000000007
1514,getelementptr,0.8,0.1,0.09999999999999998
1515,load,0.0,0.9,0.09999999999999998
1516,fmul,0.1,0.8333333333333334,0.06666666666666662
1517,fadd,0.06666666666666667,0.8333333333333334,0.09999999999999996
1518,getelementptr,0.6666666666666666,0.1,0.2333333333333334
1519,load,0.0,0.7,0.30000000000000004
1520,fmul,0.0,0.8666666666666667,0.1333333333333333
1521,fadd,0.03333333333333333,0.8666666666666667,0.09999999999999998
1522,getelementptr,0.7,0.06666666666666667,0.2333333333333334
1523,load,0.0,0.8333333333333334,0.16666666666666663
1524,fmul,0.13333333333333333,0.6666666666666666,0.20000000000000004
1525,fadd,0.0,0.7666666666666667,0.23333333333333328
1526,getelementptr,0.8,0.03333333333333333,0.16666666666666663
1527,load,0.0,0.8666666666666667,0.1333333333333333
1528,fmul,0.0,0.7333333333333333,0.2666666666666667
1529,fadd,0.03333333333333333,0.7,0.2666666666666667
1530,getelementptr,0.8666666666666667,0.03333333333333333,0.09999999999999998
1531,load,0.0,0.9666666666666667,0.033333333333333326
1532,fmul,0.03333333333333333,0.9333333333333333,0.03333333333333332
1533,fadd,0.03333333333333333,0.8666666666666667,0.09999999999999998
1534,getelementptr,0.7333333333333333,0.13333333333333333,0.13333333333333341
1535,load,0.0,0.7666666666666667,0.23333333333333328
1536,fmul,0.2,0.6,0.2
1537,getelementptr,0.6333333333333333,0.16666666666666666,0.20000000000000007
1538,load,0.0,0.8333333333333334,0.16666666666666663
1539,fmul,0.03333333333333333,0.7666666666666667,0.19999999999999996
1540,fadd,0.03333333333333333,0.7666666666666667,0.19999999999999996
1541,getelementptr,0.8333333333333334,0.1,0.06666666666666665
1542,load,0.0,0.7,0.30000000000000004
1543,fmul,0.03333333333333333,0.8,0.16666666666666663
1544,fadd,0.1,0.8333333333333334,0.06666666666666662
1545,getelementptr,0.7,0.1,0.20000000000000007
1546,load,0.0,0.8333333333333334,0.16666666666666663
1547,fmul,0.03333333333333333,0.7,0.2666666666666667
1548,fadd,0.0,0.8666666666666667,0.1333333333333333
1549,getelementptr,0.6,0.2,0.20000000000000007
1550,load,0.0,0.7,0.30000000000000004
1551,fmul,0.06666666666666667,0.6333333333333333,0.30000000000000004
1552,fadd,0.06666666666666667,0.6666666666666666,0.2666666666666667
1553,getelementptr,0.8,0.1,0.09999999999999998
1554,load,0.0,0.6666666666666666,0.33333333333333337
1555,fmul,0.0,0.8666666666666667,0.1333333333333333
1556,fadd,0.06666666666666667,0.6666666666666666,0.2666666666666667
1557,getelementptr,0.7,0.13333333333333333,0.16666666666666674
1558,load,0.0,0.9,0.09999999999999998
1559,fmul,0.03333333333333333,0.8,0.16666666666666663
1560,fadd,0.1,0.8333333333333334,0.06666666666666662
1561,getelementptr,0.7666666666666667,0.06666666666666667,0.16666666666666663
1562,load,0.0,0.8,0.19999999999999996
1563,fmul,0.03333333333333333,0.8666666666666667,0.09999999999999998
1564,fadd,0.03333333333333333,0.8,0.16666666666666663
1565,getelementptr,0.8333333333333334,0.03333333333333333,0.1333333333333333
1566,load,0.0,0.8,0.19999999999999996
1567,fmul,0.03333333333333333,0.7,0.2666666666666667
1568,getelementptr,0.6666666666666666,0.06666666666666667,0.2666666666666667
1569,load,0.0,0.7666666666666667,0.23333333333333328
1570,fmul,0.16666666666666666,0.7333333333333333,0.10000000000000006
1571,fadd,0.06666666666666667,0.8,0.1333333333333333
1572,getelementptr,0.7666666666666667,0.13333333333333333,0.09999999999999998
1573,load,0.0,0.6333333333333333,0.3666666666666667
1574,fmul,0.13333333333333333,0.7333333333333333,0.1333333333333334
1575,fadd,0.03333333333333333,0.6666666666666666,0.30000000000000004
1576,getelementptr,0.8333333333333334,0.06666666666666667,0.09999999999999998
1577,load,0.0,0.9333333333333333,0.06666666666666665
1578,fmul,0.03333333333333333,0.7333333333333333,0.2333333333333334
1579,fadd,0.03333333333333333,0.8333333333333334,0.1333333333333333
1580,getelementptr,0.6666666666666666,0.1,0.2333333333333334
1581,load,0.0,0.8,0.19999999999999996
1582,fmul,0.03333333333333333,0.8666666666666667,0.09999999999999998
1583,fadd,0.06666666666666667,0.7333333333333333,0.20000000000000007
1584,getelementptr,0.6333333333333333,0.2,0.16666666666666674
1585,load,0.0,0.7333333333333333,0.2666666666666667
1586,fmul,0.0,0.9,0.09999999999999998
1587,fadd,0.03333333333333333,0.8,0.16666666666666663
1588,getelementptr,0.8,0.03333333333333333,0.16666666666666663
1589,load,0.03333333333333333,0.7666666666666667,0.19999999999999996
1590,fmul,0.0,0.8,0.19999999999999996
1591,fadd,0.1,0.7,0.20000000000000004
1592,getelementptr,0.6666666666666666,0.2,0.13333333333333341
1593,load,0.0,0.7333333333333333,0.2666666666666667
1594,fmul,0.03333333333333333,0.7666666666666667,0.19999999999999996
1595,fadd,0.0,0.7,0.30000000000000004
1596,fmul,0.0,0.9333333333333333,0.06666666666666665
1597,fmul,0.0,0.9666666666666667,0.033333333333333326
1598,fadd,0.1,0.7333333333333333,0.1666666666666667
1599,fmul,0.06666666666666667,0.7333333333333333,0.20000000000000007
1600,fadd,0.0,0.8333333333333334,0.16666666666666663
1601,fmul,0.03333333333333333,0.8666666666666667,0.09999999999999998
1602,fadd,0.06666666666666667,0.7333333333333333,0.20000000000000007
1603,fmul,0.0,0.9,0.09999999999999998
1605,load,0.0,0.7,0.30000000000000004
1606,fmul,0.03333333333333333,0.7333333333333333,0.2333333333333334
1607,load,0.06666666666666667,0.7666666666666667,0.16666666666666663
1608,fmul,0.03333333333333333,0.8333333333333334,0.1333333333333333
1609,fadd,0.03333333333333333,0.7333333333333333,0.2333333333333334
1610,load,0.03333333333333333,0.6333333333333333,0.33333333333333337
1611,fmul,0.0,0.7333333333333333,0.2666666666666667
1612,fadd,0.0,0.7,0.30000000000000004
1613,load,0.0,0.8333333333333334,0.16666666666666663
1614,fmul,0.03333333333333333,0.8666666666666667,0.09999999999999998
1615,fadd,0.03333333333333333,0.8666666666666667,0.09999999999999998
1616,fmul,0.03333333333333333,0.7666666666666667,0.19999999999999996
1617,getelementptr,0.8666666666666667,0.03333333333333333,0.09999999999999998
1619,load,0.0,0.8333333333333334,0.16666666666666663
1620,fmul,0.0,0.8333333333333334,0.16666666666666663
1621,load,0.0,0.7,0.30000000000000004
1622,fmul,0.03333333333333333,0.9,0.06666666666666665
1623,fadd,0.1,0.7666666666666667,0.13333333333333328
1624,load,0.0,0.7333333333333333,0.2666666666666667
1625,fmul,0.06666666666666667,0.8,0.1333333333333333
1626,fadd,0.0,0.9,0.09999999999999998
1627,load,0.03333333333333333,0.6333333333333333,0.33333333333333337
1628,fmul,0.03333333333333333,0.8666666666666667,0.09999999999999998
1629,fadd,0.03333333333333333,0.6333333333333333,0.33333333333333337
1630,fmul,0.0,0.7333333333333333,0.2666666666666667
